trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
770,False,"{'a': 0.8, 'e': 0.021075222784267326}",25,16,7.751794424214653,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.8, 'e': 0.020969846670345987}",20,16,6.088755738983252,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.8, 'e': 0.020864997436994256}",20,10,8.220595515891878,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.8, 'e': 0.020760672449809284}",30,14,26.716645830226238,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.8, 'e': 0.020656869087560238}",35,24,19.81242905541547,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.8, 'e': 0.020553584742122436}",20,12,13.990283286542518,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.8, 'e': 0.020450816818411825}",20,10,15.324058551286413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.8, 'e': 0.020348562734319765}",25,14,21.438014337361135,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.8, 'e': 0.020246819920648168}",20,13,15.640081688971682,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.8, 'e': 0.020145585821044927}",20,13,13.222817826972358,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.8, 'e': 0.020044857891939702}",20,11,18.881233007219357,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.8, 'e': 0.019944633602480003}",20,3,25.913001098527953,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.8, 'e': 0.019844910434467605}",30,14,28.4231385969939,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.8, 'e': 0.019745685882295267}",20,8,19.64175710610138,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.8, 'e': 0.01964695745288379}",20,12,13.783042769063648,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.8, 'e': 0.01954872266561937}",25,9,31.22599659547272,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.8, 'e': 0.019450979052291272}",25,9,34.89840112277694,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.8, 'e': 0.019353724157029815}",25,15,21.574606975199867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.8, 'e': 0.019256955536244666}",20,6,23.975759110749475,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.8, 'e': 0.019160670758563442}",20,13,12.151963630725795,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.8, 'e': 0.019064867404770626}",25,14,21.251333917713218,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.8, 'e': 0.018969543067746772}",35,28,13.176284963081415,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.8, 'e': 0.018874695352408037}",20,12,15.130801356139546,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.8, 'e': 0.018780321875645996}",20,12,3.6435750204900446,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
794,False,"{'a': 0.8, 'e': 0.018686420266267767}",20,9,17.631529959843288,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.8, 'e': 0.018592988164936427}",20,15,9.939624614110537,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.8, 'e': 0.018500023224111744}",25,13,20.559362098659694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.8, 'e': 0.018407523107991184}",25,13,23.112952141320765,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.8, 'e': 0.01831548549245123}",25,16,19.59401961876762,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.8, 'e': 0.018223908064988973}",20,14,11.224235811194518,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.8, 'e': 0.018132788524664028}",20,16,6.527236813994312,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.8, 'e': 0.018042124582040707}",20,16,5.592133357684857,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.8, 'e': 0.017951913959130504}",25,16,14.975453641913868,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.8, 'e': 0.01786215438933485}",20,11,16.648582847319208,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.8, 'e': 0.017772843617388175}",30,6,42.6962036107304,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.8, 'e': 0.017683979399301233}",20,10,18.961108035480898,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.8, 'e': 0.017595559502304726}",20,16,8.58224519300884,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.8, 'e': 0.0175075817047932}",30,15,30.569389361531314,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.8, 'e': 0.017420043796269234}",25,17,14.5723324924261,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.8, 'e': 0.017332943577287888}",30,20,17.574634621234274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.8, 'e': 0.01724627885940145}",20,8,22.37722997588944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.8, 'e': 0.017160047465104442}",30,17,22.0353262407293,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.8, 'e': 0.01707424722777892}",25,0,16.958865862867796,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
813,False,"{'a': 0.8, 'e': 0.016988875991640028}",20,8,19.305730140050372,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.8, 'e': 0.016903931611681827}",35,19,38.19619614150699,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.8, 'e': 0.01681941195362342}",20,10,21.636571321002627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.8, 'e': 0.016735314893855303}",20,11,16.37821341335725,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.8, 'e': 0.016651638319386028}",20,3,33.72538007560972,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.8, 'e': 0.0165683801277891}",20,10,16.724889516423996,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.8, 'e': 0.016485538227150154}",30,22,15.6353980853499,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.8, 'e': 0.0164031105360144}",35,25,20.0393150816524,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.8, 'e': 0.01632109498333433}",30,15,7.361348373112847,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
822,False,"{'a': 0.8, 'e': 0.016239489508417658}",20,2,29.457224112007747,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.8, 'e': 0.01615829206087557}",20,9,19.16769628874241,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.8, 'e': 0.01607750060057119}",20,9,23.962555721704582,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.8, 'e': 0.015997113097568336}",20,10,19.949438965387593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.8, 'e': 0.015917127532080494}",35,24,21.817691945389253,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.8, 'e': 0.01583754189442009}",30,21,18.48521071340621,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.8, 'e': 0.01575835418494799}",20,12,17.65598559929831,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.8, 'e': 0.01567956241402325}",20,15,8.437799335103815,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.8, 'e': 0.015601164601953134}",25,20,8.425448031739066,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.8, 'e': 0.015523158778943369}",25,11,26.69462850095134,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.8, 'e': 0.015445542985048652}",20,9,20.961183148133408,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.8, 'e': 0.015368315270123408}",25,12,23.415559798133557,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.8, 'e': 0.01529147369377279}",25,20,9.620692136609875,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.8, 'e': 0.015215016325303928}",20,13,13.389889246294246,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.8, 'e': 0.015138941243677408}",25,17,14.27905010644631,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.8, 'e': 0.01506324653745902}",30,16,28.667190063303575,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.8, 'e': 0.014987930304771725}",20,10,17.652791747700988,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.8, 'e': 0.014912990653247866}",20,14,12.494266012357025,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.8, 'e': 0.014838425699981627}",20,9,18.60743602586409,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.8, 'e': 0.01476423357148172}",25,14,21.84306105755079,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.8, 'e': 0.014690412403624311}",25,14,22.64302267147328,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.8, 'e': 0.01461696034160619}",25,17,8.91134568791945,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.8, 'e': 0.014543875539898159}",25,11,28.269415488530026,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.8, 'e': 0.014471156162198668}",35,24,21.34493644523809,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.8, 'e': 0.014398800381387675}",20,7,21.534707657708925,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.8, 'e': 0.014326806379480736}",20,5,26.953967823607936,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.8, 'e': 0.014255172347583332}",25,10,26.79757463296409,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.8, 'e': 0.014183896485845416}",25,11,22.190373579968032,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.8, 'e': 0.014112977003416188}",20,8,18.935224218367317,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.8, 'e': 0.014042412118399107}",20,10,16.437360526236784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.8, 'e': 0.013972200057807112}",30,21,18.862696368250006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.8, 'e': 0.013902339057518077}",20,12,14.771202931246073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.8, 'e': 0.013832827362230486}",20,12,0.3575986993351854,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
855,False,"{'a': 0.8, 'e': 0.013763663225419333}",25,10,24.997583474110623,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.8, 'e': 0.013694844909292236}",25,11,29.27005638413965,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.8, 'e': 0.013626370684745774}",20,7,16.2729689539559,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.8, 'e': 0.013558238831322046}",20,12,15.988354658273213,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.8, 'e': 0.013490447637165436}",20,13,11.111381289351346,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.8, 'e': 0.013422995398979608}",20,13,13.645922748149289,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.8, 'e': 0.01335588042198471}",20,16,8.652920468681408,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.8, 'e': 0.013289101019874787}",20,12,16.67551555420497,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.8, 'e': 0.013222655514775413}",25,11,27.32153122157114,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.8, 'e': 0.013156542237201536}",25,7,31.463555985118486,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.8, 'e': 0.013090759526015528}",35,23,22.565199062925863,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.8, 'e': 0.01302530572838545}",30,20,17.545213807046554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.8, 'e': 0.012960179199743523}",20,0,29.778522007667938,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
868,False,"{'a': 0.8, 'e': 0.012895378303744804}",20,6,27.912196722048613,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.8, 'e': 0.01283090141222608}",20,9,21.50550876133758,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.8, 'e': 0.012766746905164949}",25,20,7.279971805355437,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.8, 'e': 0.012702913170639124}",25,9,26.23375286890255,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.8, 'e': 0.012639398604785928}",25,13,4.6656875686424835,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 0.8, 'e': 0.012576201611761997}",30,12,31.212291743529992,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.8, 'e': 0.012513320603703188}",30,20,23.287723562305196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.8, 'e': 0.012450754000684672}",30,17,23.60913368371002,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.8, 'e': 0.012388500230681249}",20,6,27.935876280732238,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.8, 'e': 0.012326557729527843}",25,15,20.975701915716314,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.8, 'e': 0.012264924940880204}",30,20,22.56836006691403,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.8, 'e': 0.012203600316175803}",25,15,19.267963496127596,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.8, 'e': 0.012142582314594924}",25,3,37.658368002980566,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.8, 'e': 0.01208186940302195}",20,14,11.106598903164487,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.8, 'e': 0.01202146005600684}",20,10,20.35134448314268,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.8, 'e': 0.011961352755726806}",20,8,18.450152830668664,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.8, 'e': 0.01190154599194817}",20,6,-17.31496454563722,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
885,False,"{'a': 0.8, 'e': 0.01184203826198843}",20,13,11.749065313270192,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.8, 'e': 0.011782828070678488}",20,0,33.065364360723756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
887,False,"{'a': 0.8, 'e': 0.011723913930325095}",30,2,47.15591841752737,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.8, 'e': 0.01166529436067347}",25,8,28.614890184520462,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.8, 'e': 0.011606967888870102}",30,19,24.09626470714807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.8, 'e': 0.01154893304942575}",30,24,11.714101199958792,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.8, 'e': 0.011491188384178622}",25,17,14.170014442632459,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.8, 'e': 0.011433732442257729}",35,18,29.652150961488942,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.8, 'e': 0.01137656378004644}",20,12,15.648621334855388,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.8, 'e': 0.011319680961146208}",20,14,11.732295623703909,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.8, 'e': 0.011263082556340478}",20,8,21.36153252450754,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.8, 'e': 0.011206767143558775}",20,7,19.987707287378335,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.8, 'e': 0.011150733307840981}",25,15,22.137470263812503,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.8, 'e': 0.011094979641301777}",30,19,23.937607022209797,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.8, 'e': 0.011039504743095268}",30,22,16.636233143529772,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.8, 'e': 0.01098430721937979}",25,11,26.22646181745579,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.8, 'e': 0.010929385683282892}",20,8,21.905866923680037,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.8, 'e': 0.010874738754866477}",20,16,5.922694671567002,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.8, 'e': 0.010820365061092144}",25,18,10.99623631245929,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.8, 'e': 0.010766263235786683}",20,14,10.891258132480278,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.8, 'e': 0.01071243191960775}",25,17,16.036056780821266,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.8, 'e': 0.010658869760009713}",20,10,20.845531788207232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.8, 'e': 0.010605575411209664}",30,15,32.10259011576031,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.8, 'e': 0.010552547534153616}",25,0,36.54413437252606,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
909,False,"{'a': 0.8, 'e': 0.010499784796482848}",35,21,27.298449383804787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.8, 'e': 0.010447285872500434}",30,16,27.177638900058515,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.8, 'e': 0.01039504944313793}",20,1,31.60064787388961,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.8, 'e': 0.010343074195922241}",25,14,19.40679476197676,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.8, 'e': 0.01029135882494263}",20,14,10.804298689308862,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.8, 'e': 0.010239902030817916}",20,6,22.679195312238406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.8, 'e': 0.010188702520663827}",30,19,22.01523924287183,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.8, 'e': 0.010137759008060509}",20,6,23.835368826701917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.8, 'e': 0.010087070213020206}",20,13,3.2871109330063266,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
918,False,"{'a': 0.8, 'e': 0.010036634861955105}",30,23,16.45264817904068,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.8, 'e': 0.00998645168764533}",20,8,14.117125417974261,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",35,19,32.76578794627015,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,2,31.524212771710648,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,14,11.655096690904342,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,11,33.84842937002361,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,10,19.231805542809795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",35,19,26.7271529387506,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,10,23.672519176436296,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,13,13.464785658430673,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,8,20.780944284799073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,15,18.91345051932075,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,10,16.112535338146063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,9,20.758450266042473,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,13,22.225970543031934,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,0,34.58193991143368,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,True,"{'a': 0, 'e': 0}",20,0,37.18033689777899,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,True,"{'a': 0, 'e': 0}",25,14,20.427301994981963,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,20,10.393940268343242,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,8,29.4317261823048,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,16,18.00227691777024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,17,12.906444354398218,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,12,14.755720632877733,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,9,21.799431871652892,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",35,20,31.226304488378148,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,10,18.499784437098086,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",30,12,30.04666461821512,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,8,23.131968554214595,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,16,8.552963948747557,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",30,21,18.14459282254938,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,1,27.925188401011837,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,8,27.708861059893383,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",20,15,10.985899108907482,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,14,19.389318049890825,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,8,24.277836384312813,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,9,23.169240217080837,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",25,13,21.500045687726633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",35,23,25.133112019521615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",35,14,37.57782182566874,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,16,6.328592703645702,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",25,18,9.688235109079981,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,3,32.32947504996073,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",20,3,30.743018098327394,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
